timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260521_070831,r01,PHASE-ENS-SIMPLE,0.1459,98.3344,14.4669,0.2845,94.5652,95.9055,95.2306,609.0,26.0,35.0,4.2671,635.0,644.0
20260521_070831,r04,PHASE-ENS-SIMPLE,0.0057,99.9339,25.4035,0.0375,48.5759,55.2158,51.6835,307.0,249.0,325.0,23.4255,556.0,632.0
20260521_070831,r07,PHASE-ENS-SIMPLE,0.0131,99.8487,27.5359,0.0762,66.5072,70.798,68.5855,417.0,172.0,210.0,17.3653,589.0,627.0
20260521_070831,r08,PHASE-ENS-SIMPLE,0.1012,98.8421,24.3274,0.3092,98.4639,98.6154,98.5396,641.0,9.0,10.0,2.2985,650.0,651.0
20260521_070831,r10,PHASE-ENS-SIMPLE,0.0428,99.509,29.0456,0.1907,87.4411,93.1438,90.2024,557.0,41.0,80.0,13.3373,598.0,637.0
