timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260521_074259,r01,PHASE-RESCUE,0.1304,98.5094,14.4927,0.2535,85.2484,89.1234,87.1429,549.0,67.0,95.0,9.1988,616.0,644.0
20260521_074259,r04,PHASE-RESCUE,0.0109,99.8742,25.3883,0.0517,25.3165,29.304,27.1647,160.0,386.0,472.0,29.1288,546.0,632.0
20260521_074259,r07,PHASE-RESCUE,0.0426,99.5112,27.4428,0.1533,37.0016,41.0619,38.9262,232.0,333.0,395.0,24.7067,565.0,627.0
20260521_074259,r08,PHASE-RESCUE,0.1127,98.7113,24.2952,0.3388,98.6175,98.7692,98.6933,642.0,8.0,9.0,2.1298,650.0,651.0
20260521_074259,r10,PHASE-RESCUE,0.0069,99.921,29.1659,0.0402,21.1931,27.551,23.9574,135.0,355.0,502.0,38.438,490.0,637.0
