timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260524_170814,a42,PHASE_cinc2013,,,,,90.0662,95.7746,92.8328,136.0,6.0,15.0,10.602,142.0,151.0
20260524_170814,a43,PHASE_cinc2013,,,,,98.7342,100.0,99.3631,156.0,0.0,2.0,5.1238,156.0,158.0
20260524_170814,a44,PHASE_cinc2013,,,,,93.2515,96.8153,95.0,152.0,5.0,11.0,7.1285,157.0,163.0
20260524_170814,a45,PHASE_cinc2013,,,,,71.4286,73.5294,72.4638,100.0,36.0,40.0,19.3866,136.0,140.0
20260524_170814,a46,PHASE_cinc2013,,,,,76.3359,75.188,75.7576,100.0,33.0,31.0,12.5762,133.0,131.0
20260524_170814,a47,PHASE_cinc2013,,,,,91.6667,95.6522,93.617,132.0,6.0,12.0,11.2207,138.0,144.0
20260524_170814,a48,PHASE_cinc2013,,,,,95.4887,93.3824,94.4238,127.0,9.0,6.0,3.5955,136.0,133.0
20260524_170814,a49,PHASE_cinc2013,,,,,87.1622,97.7273,92.1429,129.0,3.0,19.0,13.1727,132.0,148.0
20260524_170814,a50,PHASE_cinc2013,,,,,97.8873,98.5816,98.2332,139.0,2.0,3.0,3.7783,141.0,142.0
20260524_170814,a51,PHASE_cinc2013,,,,,94.8905,94.2029,94.5455,130.0,8.0,7.0,5.3332,138.0,137.0
20260524_170814,a52,PHASE_cinc2013,,,,,38.9313,43.5897,41.129,51.0,66.0,80.0,39.3485,117.0,131.0
20260524_170814,a53,PHASE_cinc2013,,,,,94.1176,97.2973,95.6811,144.0,4.0,9.0,6.8257,148.0,153.0
20260524_170814,a54,PHASE_cinc2013,,,,,10.8108,2.9412,4.6243,4.0,132.0,33.0,30.5755,136.0,37.0
20260524_170814,a55,PHASE_cinc2013,,,,,88.1119,89.3617,88.7324,126.0,15.0,17.0,10.6855,141.0,143.0
20260524_170814,a56,PHASE_cinc2013,,,,,23.3083,22.4638,22.8782,31.0,107.0,102.0,25.3958,138.0,133.0
20260524_170814,a57,PHASE_cinc2013,,,,,100.0,100.0,100.0,148.0,0.0,0.0,4.0509,148.0,148.0
20260524_170814,a58,PHASE_cinc2013,,,,,86.8613,94.4444,90.4943,119.0,7.0,18.0,11.6622,126.0,137.0
20260524_170814,a59,PHASE_cinc2013,,,,,100.0,100.0,100.0,153.0,0.0,0.0,4.2161,153.0,153.0
20260524_170814,a60,PHASE_cinc2013,,,,,18.9189,31.4607,23.6287,28.0,61.0,120.0,62.5954,89.0,148.0
20260524_170814,a61,PHASE_cinc2013,,,,,94.2857,95.6522,94.964,132.0,6.0,8.0,7.2653,138.0,140.0
20260524_170814,a62,PHASE_cinc2013,,,,,91.6667,94.2857,92.9577,132.0,8.0,12.0,6.8335,140.0,144.0
20260524_170814,a63,PHASE_cinc2013,,,,,43.4783,51.2821,47.0588,60.0,57.0,78.0,37.6918,117.0,138.0
20260524_170814,a64,PHASE_cinc2013,,,,,50.7353,57.0248,53.6965,69.0,52.0,67.0,31.1915,121.0,136.0
20260524_170814,a65,PHASE_cinc2013,,,,,96.5278,96.5278,96.5278,139.0,5.0,5.0,3.4751,144.0,144.0
20260524_170814,a66,PHASE_cinc2013,,,,,92.3077,96.0,94.1176,120.0,5.0,10.0,6.3659,125.0,130.0
20260524_170814,a67,PHASE_cinc2013,,,,,85.0649,97.7612,90.9722,131.0,3.0,23.0,17.4714,134.0,154.0
20260524_170814,a68,PHASE_cinc2013,,,,,100.0,99.2857,99.6416,139.0,1.0,0.0,4.2622,140.0,139.0
20260524_170814,a69,PHASE_cinc2013,,,,,87.9195,100.0,93.5714,131.0,0.0,18.0,14.5297,131.0,149.0
20260524_170814,a70,PHASE_cinc2013,,,,,90.7801,95.5224,93.0909,128.0,6.0,13.0,8.5831,134.0,141.0
20260524_170814,a71,PHASE_cinc2013,,,,,24.8366,26.5734,25.6757,38.0,105.0,115.0,38.6468,143.0,153.0
20260524_170814,a72,PHASE_cinc2013,,,,,85.0299,90.4459,87.6543,142.0,15.0,25.0,14.412,157.0,167.0
20260524_170814,a73,PHASE_cinc2013,,,,,24.4604,35.4167,28.9362,34.0,62.0,105.0,45.9275,96.0,139.0
20260524_170814,a74,PHASE_cinc2013,,,,,32.8571,32.6241,32.7402,46.0,95.0,94.0,22.7412,141.0,140.0
20260524_170814,a75,PHASE_cinc2013,,,,,40.2985,47.3684,43.5484,54.0,60.0,80.0,37.273,114.0,134.0
