timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260424_074045,a01,PHASE_cinc2013,,,,,95.8621,96.5278,96.1938,139.0,5.0,6.0,8.5529,144.0,145.0
20260424_074045,a02,PHASE_cinc2013,,,,,23.75,31.6667,27.1429,38.0,82.0,122.0,38.4273,120.0,160.0
20260424_074045,a03,PHASE_cinc2013,,,,,64.8437,69.1667,66.9355,83.0,37.0,45.0,19.9593,120.0,128.0
20260424_074045,a04,PHASE_cinc2013,,,,,90.6977,94.3548,92.4901,117.0,7.0,12.0,10.8268,124.0,129.0
20260424_074045,a05,PHASE_cinc2013,,,,,93.0233,96.7742,94.8617,120.0,4.0,9.0,6.7911,124.0,129.0
20260424_074045,a06,PHASE_cinc2013,,,,,55.0,67.1756,60.4811,88.0,43.0,72.0,30.5971,131.0,160.0
20260424_074045,a07,PHASE_cinc2013,,,,,26.9231,27.5591,27.2374,35.0,92.0,95.0,26.0576,127.0,130.0
20260424_074045,a08,PHASE_cinc2013,,,,,100.0,100.0,100.0,128.0,0.0,0.0,3.3442,128.0,128.0
20260424_074045,a09,PHASE_cinc2013,,,,,33.0769,38.7387,35.6846,43.0,68.0,87.0,29.1008,111.0,130.0
20260424_074045,a10,PHASE_cinc2013,,,,,69.7143,82.4324,75.5418,122.0,26.0,53.0,23.9131,148.0,175.0
20260424_074045,a11,PHASE_cinc2013,,,,,13.5714,18.4466,15.6379,19.0,84.0,121.0,36.4846,103.0,140.0
20260424_074045,a12,PHASE_cinc2013,,,,,82.6087,87.6923,85.0746,114.0,16.0,24.0,13.868,130.0,138.0
20260424_074045,a13,PHASE_cinc2013,,,,,17.4603,26.1905,20.9524,22.0,62.0,104.0,36.1654,84.0,126.0
20260424_074045,a14,PHASE_cinc2013,,,,,71.5447,73.3333,72.428,88.0,32.0,35.0,15.1374,120.0,123.0
20260424_074045,a15,PHASE_cinc2013,,,,,100.0,99.2593,99.6283,134.0,1.0,0.0,3.8638,135.0,134.0
20260424_074045,a16,PHASE_cinc2013,,,,,55.3846,62.069,58.5366,72.0,44.0,58.0,22.7352,116.0,130.0
20260424_074045,a17,PHASE_cinc2013,,,,,96.2121,96.9466,96.5779,127.0,4.0,5.0,6.2256,131.0,132.0
20260424_074045,a18,PHASE_cinc2013,,,,,14.6667,21.1538,17.3228,22.0,82.0,128.0,46.0563,104.0,150.0
20260424_074045,a19,PHASE_cinc2013,,,,,39.3701,59.5238,47.3934,50.0,34.0,77.0,33.5201,84.0,127.0
20260424_074045,a20,PHASE_cinc2013,,,,,29.771,33.913,31.7073,39.0,76.0,92.0,30.2825,115.0,131.0
20260424_074045,a21,PHASE_cinc2013,,,,,74.4828,80.597,77.4194,108.0,26.0,37.0,14.927,134.0,145.0
20260424_074045,a22,PHASE_cinc2013,,,,,97.619,100.0,98.7952,123.0,0.0,3.0,2.9191,123.0,126.0
20260424_074045,a23,PHASE_cinc2013,,,,,38.8889,38.2812,38.5827,49.0,79.0,77.0,25.2279,128.0,126.0
20260424_074045,a24,PHASE_cinc2013,,,,,18.6992,42.5926,25.9887,23.0,31.0,100.0,45.4158,54.0,123.0
20260424_074045,a25,PHASE_cinc2013,,,,,36.8,42.9907,39.6552,46.0,61.0,79.0,34.5322,107.0,125.0
20260424_074045,a26,PHASE_cinc2013,,,,,81.8841,82.4818,82.1818,113.0,24.0,25.0,11.5839,137.0,138.0
20260424_074045,a27,PHASE_cinc2013,,,,,70.3704,73.0769,71.6981,95.0,35.0,40.0,15.6998,130.0,135.0
20260424_074045,a28,PHASE_cinc2013,,,,,27.5449,41.0714,32.9749,46.0,66.0,121.0,59.8162,112.0,167.0
20260424_074045,a29,PHASE_cinc2013,,,,,51.9685,62.8571,56.8966,66.0,39.0,61.0,29.1867,105.0,127.0
20260424_074045,a30,PHASE_cinc2013,,,,,26.4286,28.9062,27.6119,37.0,91.0,103.0,26.778,128.0,140.0
20260424_074045,a31,PHASE_cinc2013,,,,,18.9781,21.3115,20.0772,26.0,96.0,111.0,29.596,122.0,137.0
20260424_074045,a32,PHASE_cinc2013,,,,,100.0,100.0,100.0,152.0,0.0,0.0,3.7437,152.0,152.0
20260424_074045,a33,PHASE_cinc2013,,,,,90.7143,89.4366,90.0709,127.0,15.0,13.0,9.1444,142.0,140.0
20260424_074045,a34,PHASE_cinc2013,,,,,29.771,28.0576,28.8889,39.0,100.0,92.0,23.2565,139.0,131.0
20260424_074045,a35,PHASE_cinc2013,,,,,41.1043,54.918,47.0175,67.0,55.0,96.0,45.3102,122.0,163.0
20260424_074045,a36,PHASE_cinc2013,,,,,20.2381,35.0515,25.6604,34.0,63.0,134.0,70.7891,97.0,168.0
20260424_074045,a37,PHASE_cinc2013,,,,,39.4366,41.791,40.5797,56.0,78.0,86.0,25.4994,134.0,142.0
20260424_074045,a38,PHASE_cinc2013,,,,,33.758,39.8496,36.5517,53.0,80.0,104.0,38.7061,133.0,157.0
20260424_074045,a39,PHASE_cinc2013,,,,,31.8519,32.0896,31.9703,43.0,91.0,92.0,26.9361,134.0,135.0
20260424_074045,a40,PHASE_cinc2013,,,,,20.2703,25.2101,22.4719,30.0,89.0,118.0,32.1223,119.0,148.0
20260424_074045,a41,PHASE_cinc2013,,,,,86.7647,92.1875,89.3939,118.0,10.0,18.0,10.9413,128.0,136.0
