timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260523_223211,a01,PHASE_cinc2013,,,,,33.1034,37.7953,35.2941,48.0,79.0,97.0,36.8087,127.0,145.0
20260523_223211,a02,PHASE_cinc2013,,,,,22.5,28.5714,25.1748,36.0,90.0,124.0,37.3186,126.0,160.0
20260523_223211,a03,PHASE_cinc2013,,,,,29.6875,30.6452,30.1587,38.0,86.0,90.0,27.1362,124.0,128.0
20260523_223211,a04,PHASE_cinc2013,,,,,96.8992,96.1538,96.5251,125.0,5.0,4.0,3.7858,130.0,129.0
20260523_223211,a05,PHASE_cinc2013,,,,,96.124,96.875,96.4981,124.0,4.0,5.0,3.3659,128.0,129.0
20260523_223211,a06,PHASE_cinc2013,,,,,26.875,38.3929,31.6176,43.0,69.0,117.0,48.6897,112.0,160.0
20260523_223211,a07,PHASE_cinc2013,,,,,15.3846,20.4082,17.5439,20.0,78.0,110.0,40.2522,98.0,130.0
20260523_223211,a08,PHASE_cinc2013,,,,,98.4375,98.4375,98.4375,126.0,2.0,2.0,3.1297,128.0,128.0
20260523_223211,a09,PHASE_cinc2013,,,,,17.6923,23.4694,20.1754,23.0,75.0,107.0,33.8584,98.0,130.0
20260523_223211,a10,PHASE_cinc2013,,,,,34.8571,46.9231,40.0,61.0,69.0,114.0,47.5118,130.0,175.0
20260523_223211,a11,PHASE_cinc2013,,,,,23.5714,29.4643,26.1905,33.0,79.0,107.0,35.4096,112.0,140.0
20260523_223211,a12,PHASE_cinc2013,,,,,44.2029,45.8647,45.0185,61.0,72.0,77.0,23.0566,133.0,138.0
20260523_223211,a13,PHASE_cinc2013,,,,,97.619,100.0,98.7952,123.0,0.0,3.0,2.8314,123.0,126.0
20260523_223211,a14,PHASE_cinc2013,,,,,91.0569,97.3913,94.1176,112.0,3.0,11.0,7.6931,115.0,123.0
20260523_223211,a15,PHASE_cinc2013,,,,,97.7612,97.7612,97.7612,131.0,3.0,3.0,5.0226,134.0,134.0
20260523_223211,a16,PHASE_cinc2013,,,,,16.1538,17.5,16.8,21.0,99.0,109.0,30.0043,120.0,130.0
20260523_223211,a17,PHASE_cinc2013,,,,,97.7273,98.4733,98.0989,129.0,2.0,3.0,2.2405,131.0,132.0
20260523_223211,a18,PHASE_cinc2013,,,,,16.0,21.0526,18.1818,24.0,90.0,126.0,38.8734,114.0,150.0
20260523_223211,a19,PHASE_cinc2013,,,,,98.4252,99.2063,98.8142,125.0,1.0,2.0,2.1473,126.0,127.0
20260523_223211,a20,PHASE_cinc2013,,,,,95.4198,97.6562,96.5251,125.0,3.0,6.0,4.7505,128.0,131.0
20260523_223211,a21,PHASE_cinc2013,,,,,28.2759,33.0645,30.4833,41.0,83.0,104.0,32.3239,124.0,145.0
20260523_223211,a22,PHASE_cinc2013,,,,,99.2063,99.2063,99.2063,125.0,1.0,1.0,1.5372,126.0,126.0
20260523_223211,a23,PHASE_cinc2013,,,,,33.3333,40.0,36.3636,42.0,63.0,84.0,34.687,105.0,126.0
20260523_223211,a24,PHASE_cinc2013,,,,,94.3089,98.3051,96.2656,116.0,2.0,7.0,6.4115,118.0,123.0
20260523_223211,a25,PHASE_cinc2013,,,,,93.6,99.1525,96.2963,117.0,1.0,8.0,7.1509,118.0,125.0
20260523_223211,a26,PHASE_cinc2013,,,,,56.5217,60.0,58.209,78.0,52.0,60.0,23.4565,130.0,138.0
20260523_223211,a27,PHASE_cinc2013,,,,,68.1481,70.229,69.1729,92.0,39.0,43.0,18.7012,131.0,135.0
20260523_223211,a29,PHASE_cinc2013,,,,,55.1181,51.4706,53.2319,70.0,66.0,57.0,21.8386,136.0,127.0
20260523_223211,a30,PHASE_cinc2013,,,,,52.1429,53.6765,52.8986,73.0,63.0,67.0,23.0261,136.0,140.0
20260523_223211,a31,PHASE_cinc2013,,,,,31.3869,31.3869,31.3869,43.0,94.0,94.0,23.3403,137.0,137.0
20260523_223211,a32,PHASE_cinc2013,,,,,100.0,100.0,100.0,152.0,0.0,0.0,4.3484,152.0,152.0
20260523_223211,a33,PHASE_cinc2013,,,,,32.8571,40.708,36.3636,46.0,67.0,94.0,42.7995,113.0,140.0
20260523_223211,a34,PHASE_cinc2013,,,,,55.7252,53.6765,54.6816,73.0,63.0,58.0,20.0715,136.0,131.0
20260523_223211,a35,PHASE_cinc2013,,,,,39.8773,53.719,45.7746,65.0,56.0,98.0,45.8797,121.0,163.0
20260523_223211,a37,PHASE_cinc2013,,,,,32.3944,33.3333,32.8571,46.0,92.0,96.0,25.1801,138.0,142.0
20260523_223211,a38,PHASE_cinc2013,,,,,75.7962,80.9524,78.2895,119.0,28.0,38.0,22.9511,147.0,157.0
20260523_223211,a39,PHASE_cinc2013,,,,,24.4444,23.5714,24.0,33.0,107.0,102.0,24.5019,140.0,135.0
