timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260422_094924,a19,PHASE_cinc2013,,,,,97.6378,99.2,98.4127,124.0,1.0,3.0,2.9503,125.0,127.0
20260422_094924,a20,PHASE_cinc2013,,,,,94.6565,96.124,95.3846,124.0,5.0,7.0,4.8361,129.0,131.0
20260422_094924,a21,PHASE_cinc2013,,,,,76.5517,81.0219,78.7234,111.0,26.0,34.0,14.332,137.0,145.0
20260422_094924,a22,PHASE_cinc2013,,,,,97.619,100.0,98.7952,123.0,0.0,3.0,3.0685,123.0,126.0
20260422_094924,a23,PHASE_cinc2013,,,,,94.4444,96.748,95.5823,119.0,4.0,7.0,3.7234,123.0,126.0
20260422_094924,a24,PHASE_cinc2013,,,,,96.748,100.0,98.3471,119.0,0.0,4.0,3.9194,119.0,123.0
20260422_094924,a25,PHASE_cinc2013,,,,,98.4,100.0,99.1935,123.0,0.0,2.0,2.0707,123.0,125.0
20260422_094924,a26,PHASE_cinc2013,,,,,89.1304,89.781,89.4545,123.0,14.0,15.0,8.7531,137.0,138.0
20260422_094924,a27,PHASE_cinc2013,,,,,49.6296,58.7719,53.8153,67.0,47.0,68.0,29.0218,114.0,135.0
20260422_094924,a28,PHASE_cinc2013,,,,,29.3413,40.8333,34.1463,49.0,71.0,118.0,50.8159,120.0,167.0
20260422_094924,a29,PHASE_cinc2013,,,,,72.4409,71.3178,71.875,92.0,37.0,35.0,16.1221,129.0,127.0
20260422_094924,a30,PHASE_cinc2013,,,,,27.8571,29.5455,28.6765,39.0,93.0,101.0,25.9285,132.0,140.0
20260422_094924,a31,PHASE_cinc2013,,,,,18.9781,20.0,19.4757,26.0,104.0,111.0,24.4627,130.0,137.0
20260422_094924,a32,PHASE_cinc2013,,,,,100.0,100.0,100.0,152.0,0.0,0.0,4.0641,152.0,152.0
20260422_094924,a33,PHASE_cinc2013,,,,,95.0,91.7241,93.3333,133.0,12.0,7.0,4.4049,145.0,140.0
20260422_094924,a34,PHASE_cinc2013,,,,,63.3588,60.5839,61.9403,83.0,54.0,48.0,19.1863,137.0,131.0
20260422_094924,a35,PHASE_cinc2013,,,,,23.3129,36.8932,28.5714,38.0,65.0,125.0,63.6327,103.0,163.0
20260422_094924,a36,PHASE_cinc2013,,,,,23.2143,39.0,29.1045,39.0,61.0,129.0,67.8859,100.0,168.0
20260422_094924,a37,PHASE_cinc2013,,,,,33.8028,35.2941,34.5324,48.0,88.0,94.0,25.4253,136.0,142.0
20260422_094924,a38,PHASE_cinc2013,,,,,73.8854,80.0,76.8212,116.0,29.0,41.0,25.035,145.0,157.0
20260422_094924,a39,PHASE_cinc2013,,,,,23.7037,22.8571,23.2727,32.0,108.0,103.0,24.5067,140.0,135.0
20260422_094924,a40,PHASE_cinc2013,,,,,19.5946,21.9697,20.7143,29.0,103.0,119.0,24.4473,132.0,148.0
20260422_094924,a41,PHASE_cinc2013,,,,,34.5588,35.8779,35.206,47.0,84.0,89.0,24.3968,131.0,136.0
20260422_094924,a42,PHASE_cinc2013,,,,,24.5033,26.6187,25.5172,37.0,102.0,114.0,24.0322,139.0,151.0
20260422_094924,a43,PHASE_cinc2013,,,,,100.0,100.0,100.0,158.0,0.0,0.0,4.0575,158.0,158.0
20260422_094924,a44,PHASE_cinc2013,,,,,81.5951,95.0,87.7888,133.0,7.0,30.0,19.6439,140.0,163.0
20260422_094924,a45,PHASE_cinc2013,,,,,21.4286,21.8978,21.6606,30.0,107.0,110.0,23.8956,137.0,140.0
20260422_094924,a46,PHASE_cinc2013,,,,,91.6031,91.6031,91.6031,120.0,11.0,11.0,8.5483,131.0,131.0
20260422_094924,a47,PHASE_cinc2013,,,,,20.1389,20.7143,20.4225,29.0,111.0,115.0,28.6508,140.0,144.0
20260422_094924,a48,PHASE_cinc2013,,,,,45.8647,48.0315,46.9231,61.0,66.0,72.0,29.17,127.0,133.0
20260422_094924,a49,PHASE_cinc2013,,,,,95.9459,97.2603,96.5986,142.0,4.0,6.0,4.6095,146.0,148.0
20260422_094924,a50,PHASE_cinc2013,,,,,97.8873,97.8873,97.8873,139.0,3.0,3.0,3.7213,142.0,142.0
20260422_094924,a51,PHASE_cinc2013,,,,,57.6642,59.8485,58.7361,79.0,53.0,58.0,22.0334,132.0,137.0
20260422_094924,a52,PHASE_cinc2013,,,,,67.1756,65.1852,66.1654,88.0,47.0,43.0,25.9368,135.0,131.0
20260422_094924,a53,PHASE_cinc2013,,,,,79.085,84.6154,81.7568,121.0,22.0,32.0,16.3206,143.0,153.0
20260422_094924,a54,PHASE_cinc2013,,,,,32.4324,9.2308,14.3713,12.0,118.0,25.0,35.7626,130.0,37.0
20260422_094924,a55,PHASE_cinc2013,,,,,24.4755,26.3158,25.3623,35.0,98.0,108.0,25.4581,133.0,143.0
20260422_094924,a56,PHASE_cinc2013,,,,,33.8346,36.0,34.8837,45.0,80.0,88.0,30.3927,125.0,133.0
20260422_094924,a57,PHASE_cinc2013,,,,,100.0,100.0,100.0,148.0,0.0,0.0,3.2985,148.0,148.0
20260422_094924,a58,PHASE_cinc2013,,,,,34.3066,36.4341,35.3383,47.0,82.0,90.0,27.9964,129.0,137.0
20260422_094924,a59,PHASE_cinc2013,,,,,99.3464,99.3464,99.3464,152.0,1.0,1.0,5.819,153.0,153.0
20260422_094924,a60,PHASE_cinc2013,,,,,20.9459,33.3333,25.7261,31.0,62.0,117.0,57.4792,93.0,148.0
20260422_094924,a61,PHASE_cinc2013,,,,,22.1429,22.7941,22.4638,31.0,105.0,109.0,25.7607,136.0,140.0
20260422_094924,a62,PHASE_cinc2013,,,,,27.0833,28.6765,27.8571,39.0,97.0,105.0,23.5902,136.0,144.0
20260422_094924,a63,PHASE_cinc2013,,,,,87.6812,88.3212,88.0,121.0,16.0,17.0,8.692,137.0,138.0
20260422_094924,a64,PHASE_cinc2013,,,,,69.8529,74.2187,71.9697,95.0,33.0,41.0,19.6986,128.0,136.0
20260422_094924,a65,PHASE_cinc2013,,,,,21.5278,22.7941,22.1429,31.0,105.0,113.0,22.8849,136.0,144.0
20260422_094924,a66,PHASE_cinc2013,,,,,19.2308,21.1864,20.1613,25.0,93.0,105.0,32.2762,118.0,130.0
20260422_094924,a67,PHASE_cinc2013,,,,,38.3117,41.844,40.0,59.0,82.0,95.0,26.5998,141.0,154.0
20260422_094924,a68,PHASE_cinc2013,,,,,100.0,99.2857,99.6416,139.0,1.0,0.0,4.5693,140.0,139.0
20260422_094924,a69,PHASE_cinc2013,,,,,64.4295,68.5714,66.436,96.0,44.0,53.0,20.5134,140.0,149.0
20260422_094924,a70,PHASE_cinc2013,,,,,92.9078,96.3235,94.5848,131.0,5.0,10.0,7.2016,136.0,141.0
20260422_094924,a71,PHASE_cinc2013,,,,,36.6013,40.2878,38.3562,56.0,83.0,97.0,37.9881,139.0,153.0
20260422_094924,a72,PHASE_cinc2013,,,,,85.0299,91.6129,88.1988,142.0,13.0,25.0,13.0313,155.0,167.0
20260422_094924,a73,PHASE_cinc2013,,,,,39.5683,42.3077,40.8922,55.0,75.0,84.0,26.0746,130.0,139.0
20260422_094924,a74,PHASE_cinc2013,,,,,20.0,21.5385,20.7407,28.0,102.0,112.0,25.7246,130.0,140.0
20260422_094924,a75,PHASE_cinc2013,,,,,90.2985,89.6296,89.9628,121.0,14.0,13.0,6.4122,135.0,134.0
