timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260621_064538,a01,PHASE_cinc2013,,,,,95.1724,95.8333,95.5017,138.0,6.0,7.0,3.9735,144.0,145.0
20260621_064538,a02,PHASE_cinc2013,,,,,21.25,26.9841,23.7762,34.0,92.0,126.0,34.881,126.0,160.0
20260621_064538,a03,PHASE_cinc2013,,,,,93.75,100.0,96.7742,120.0,0.0,8.0,5.4449,120.0,128.0
20260621_064538,a04,PHASE_cinc2013,,,,,96.124,100.0,98.0237,124.0,0.0,5.0,4.4102,124.0,129.0
20260621_064538,a05,PHASE_cinc2013,,,,,95.3488,100.0,97.619,123.0,0.0,6.0,5.3139,123.0,129.0
20260621_064538,a06,PHASE_cinc2013,,,,,29.375,42.7273,34.8148,47.0,63.0,113.0,48.9705,110.0,160.0
20260621_064538,a07,PHASE_cinc2013,,,,,44.6154,50.4348,47.3469,58.0,57.0,72.0,27.9804,115.0,130.0
20260621_064538,a08,PHASE_cinc2013,,,,,97.6562,100.0,98.8142,125.0,0.0,3.0,2.8172,125.0,128.0
20260621_064538,a09,PHASE_cinc2013,,,,,37.6923,45.7944,41.3502,49.0,58.0,81.0,33.3832,107.0,130.0
20260621_064538,a10,PHASE_cinc2013,,,,,42.2857,54.4118,47.5884,74.0,62.0,101.0,42.0507,136.0,175.0
20260621_064538,a11,PHASE_cinc2013,,,,,22.8571,28.8288,25.498,32.0,79.0,108.0,38.746,111.0,140.0
20260621_064538,a12,PHASE_cinc2013,,,,,94.2029,99.2366,96.6543,130.0,1.0,8.0,5.779,131.0,138.0
20260621_064538,a13,PHASE_cinc2013,,,,,93.6508,99.1597,96.3265,118.0,1.0,8.0,5.6531,119.0,126.0
20260621_064538,a14,PHASE_cinc2013,,,,,91.0569,96.5517,93.7238,112.0,4.0,11.0,8.0661,116.0,123.0
20260621_064538,a15,PHASE_cinc2013,,,,,99.2537,99.2537,99.2537,133.0,1.0,1.0,4.135,134.0,134.0
20260621_064538,a16,PHASE_cinc2013,,,,,16.9231,20.1835,18.41,22.0,87.0,108.0,32.939,109.0,130.0
20260621_064538,a17,PHASE_cinc2013,,,,,99.2424,99.2424,99.2424,131.0,1.0,1.0,1.463,132.0,132.0
20260621_064538,a18,PHASE_cinc2013,,,,,16.0,21.6216,18.3908,24.0,87.0,126.0,39.6813,111.0,150.0
20260621_064538,a19,PHASE_cinc2013,,,,,94.4882,99.1736,96.7742,120.0,1.0,7.0,5.2761,121.0,127.0
20260621_064538,a20,PHASE_cinc2013,,,,,92.3664,98.374,95.2756,121.0,2.0,10.0,7.53,123.0,131.0
20260621_064538,a21,PHASE_cinc2013,,,,,43.4483,50.4,46.6667,63.0,62.0,82.0,30.3447,125.0,145.0
20260621_064538,a22,PHASE_cinc2013,,,,,100.0,100.0,100.0,126.0,0.0,0.0,1.1772,126.0,126.0
20260621_064538,a23,PHASE_cinc2013,,,,,98.4127,99.2,98.8048,124.0,1.0,2.0,1.6233,125.0,126.0
20260621_064538,a24,PHASE_cinc2013,,,,,98.374,100.0,99.1803,121.0,0.0,2.0,2.0465,121.0,123.0
20260621_064538,a25,PHASE_cinc2013,,,,,67.2,72.4138,69.7095,84.0,32.0,41.0,17.6233,116.0,125.0
