timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260515_172414,a01,PHASE_cinc2013,,,,,97.2414,97.2414,97.2414,141.0,4.0,4.0,7.3855,145.0,145.0
20260515_172414,a02,PHASE_cinc2013,,,,,13.75,20.3704,16.4179,22.0,86.0,138.0,47.9134,108.0,160.0
20260515_172414,a03,PHASE_cinc2013,,,,,66.4062,66.4062,66.4062,85.0,43.0,43.0,16.6517,128.0,128.0
20260515_172414,a04,PHASE_cinc2013,,,,,96.124,100.0,98.0237,124.0,0.0,5.0,6.1388,124.0,129.0
20260515_172414,a05,PHASE_cinc2013,,,,,96.124,100.0,98.0237,124.0,0.0,5.0,4.6117,124.0,129.0
20260515_172414,a06,PHASE_cinc2013,,,,,56.875,71.0937,63.1944,91.0,37.0,69.0,31.8872,128.0,160.0
20260515_172414,a07,PHASE_cinc2013,,,,,45.3846,52.2124,48.5597,59.0,54.0,71.0,28.718,113.0,130.0
20260515_172414,a08,PHASE_cinc2013,,,,,97.6562,100.0,98.8142,125.0,0.0,3.0,3.8805,125.0,128.0
20260515_172414,a09,PHASE_cinc2013,,,,,29.2308,34.2342,31.5353,38.0,73.0,92.0,33.7476,111.0,130.0
20260515_172414,a10,PHASE_cinc2013,,,,,70.8571,82.1192,76.0736,124.0,27.0,51.0,22.5831,151.0,175.0
20260515_172414,a11,PHASE_cinc2013,,,,,50.0,51.8519,50.9091,70.0,65.0,70.0,23.3166,135.0,140.0
20260515_172414,a12,PHASE_cinc2013,,,,,28.9855,29.1971,29.0909,40.0,97.0,98.0,24.3847,137.0,138.0
20260515_172414,a13,PHASE_cinc2013,,,,,28.5714,25.5319,26.9663,36.0,105.0,90.0,30.4702,141.0,126.0
20260515_172414,a14,PHASE_cinc2013,,,,,72.3577,77.3913,74.7899,89.0,26.0,34.0,17.4804,115.0,123.0
20260515_172414,a15,PHASE_cinc2013,,,,,97.7612,100.0,98.8679,131.0,0.0,3.0,4.6228,131.0,134.0
20260515_172414,a16,PHASE_cinc2013,,,,,17.6923,25.8427,21.0046,23.0,66.0,107.0,46.0519,89.0,130.0
20260515_172414,a17,PHASE_cinc2013,,,,,93.9394,99.2,96.4981,124.0,1.0,8.0,6.4332,125.0,132.0
20260515_172414,a18,PHASE_cinc2013,,,,,16.0,22.2222,18.6047,24.0,84.0,126.0,42.1734,108.0,150.0
20260515_172414,a19,PHASE_cinc2013,,,,,97.6378,99.2,98.4127,124.0,1.0,3.0,2.7291,125.0,127.0
20260515_172414,a20,PHASE_cinc2013,,,,,38.1679,37.594,37.8788,50.0,83.0,81.0,25.374,133.0,131.0
20260515_172414,a21,PHASE_cinc2013,,,,,76.5517,81.0219,78.7234,111.0,26.0,34.0,14.332,137.0,145.0
20260515_172414,a22,PHASE_cinc2013,,,,,96.8254,100.0,98.3871,122.0,0.0,4.0,3.6546,122.0,126.0
20260515_172414,a23,PHASE_cinc2013,,,,,40.4762,37.5,38.9313,51.0,85.0,75.0,22.2729,136.0,126.0
20260515_172414,a24,PHASE_cinc2013,,,,,37.3984,33.3333,35.249,46.0,92.0,77.0,27.9082,138.0,123.0
20260515_172414,a25,PHASE_cinc2013,,,,,95.2,97.541,96.3563,119.0,3.0,6.0,3.8109,122.0,125.0
20260515_172414,a26,PHASE_cinc2013,,,,,89.1304,89.1304,89.1304,123.0,15.0,15.0,8.5742,138.0,138.0
20260515_172414,a27,PHASE_cinc2013,,,,,72.5926,73.1343,72.8625,98.0,36.0,37.0,14.1599,134.0,135.0
20260515_172414,a28,PHASE_cinc2013,,,,,47.9042,62.5,54.2373,80.0,48.0,87.0,40.3955,128.0,167.0
20260515_172414,a29,PHASE_cinc2013,,,,,76.378,71.8519,74.0458,97.0,38.0,30.0,15.044,135.0,127.0
20260515_172414,a30,PHASE_cinc2013,,,,,59.2857,61.0294,60.1449,83.0,53.0,57.0,20.505,136.0,140.0
20260515_172414,a31,PHASE_cinc2013,,,,,18.2482,19.2308,18.7266,25.0,105.0,112.0,23.6142,130.0,137.0
20260515_172414,a32,PHASE_cinc2013,,,,,100.0,100.0,100.0,152.0,0.0,0.0,3.9798,152.0,152.0
20260515_172414,a33,PHASE_cinc2013,,,,,93.5714,91.6084,92.5795,131.0,12.0,9.0,5.3767,143.0,140.0
20260515_172414,a34,PHASE_cinc2013,,,,,60.3053,58.9552,59.6226,79.0,55.0,52.0,19.2589,134.0,131.0
20260515_172414,a35,PHASE_cinc2013,,,,,88.3436,96.0,92.0128,144.0,6.0,19.0,14.4917,150.0,163.0
20260515_172414,a36,PHASE_cinc2013,,,,,19.6429,34.375,25.0,33.0,63.0,135.0,71.0447,96.0,168.0
