timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260623_190256,a29,PHASE_cinc2013,,,,,66.1417,63.6364,64.8649,84.0,48.0,43.0,19.4227,132.0,127.0
20260623_190256,a30,PHASE_cinc2013,,,,,65.0,70.0,67.4074,91.0,39.0,49.0,22.2002,130.0,140.0
20260623_190256,a31,PHASE_cinc2013,,,,,81.0219,84.0909,82.5279,111.0,21.0,26.0,12.1063,132.0,137.0
20260623_190256,a32,PHASE_cinc2013,,,,,100.0,100.0,100.0,152.0,0.0,0.0,4.224,152.0,152.0
20260623_190256,a33,PHASE_cinc2013,,,,,92.1429,90.8451,91.4894,129.0,13.0,11.0,7.8811,142.0,140.0
20260623_190256,a34,PHASE_cinc2013,,,,,43.5115,41.9118,42.6966,57.0,79.0,74.0,21.8979,136.0,131.0
20260623_190256,a35,PHASE_cinc2013,,,,,89.5706,98.6486,93.8907,146.0,2.0,17.0,14.8692,148.0,163.0
20260623_190256,a36,PHASE_cinc2013,,,,,88.6905,100.0,94.0063,149.0,0.0,19.0,15.3794,149.0,168.0
20260623_190256,a37,PHASE_cinc2013,,,,,56.338,74.0741,64.0,80.0,28.0,62.0,31.2258,108.0,142.0
20260623_190256,a38,PHASE_cinc2013,,,,,74.5223,79.0541,76.7213,117.0,31.0,40.0,22.5266,148.0,157.0
20260623_190256,a39,PHASE_cinc2013,,,,,54.8148,66.0714,59.919,74.0,38.0,61.0,27.8734,112.0,135.0
20260623_190256,a40,PHASE_cinc2013,,,,,62.1622,85.1852,71.875,92.0,16.0,56.0,35.0787,108.0,148.0
20260623_190256,a41,PHASE_cinc2013,,,,,98.5294,99.2593,98.893,134.0,1.0,2.0,2.2651,135.0,136.0
20260623_190256,a42,PHASE_cinc2013,,,,,90.0662,97.1429,93.4708,136.0,4.0,15.0,12.1113,140.0,151.0
20260623_190256,a43,PHASE_cinc2013,,,,,100.0,100.0,100.0,158.0,0.0,0.0,3.8939,158.0,158.0
20260623_190256,a44,PHASE_cinc2013,,,,,92.0245,100.0,95.8466,150.0,0.0,13.0,10.4383,150.0,163.0
20260623_190256,a45,PHASE_cinc2013,,,,,92.8571,91.5493,92.1986,130.0,12.0,10.0,9.2157,142.0,140.0
20260623_190256,a46,PHASE_cinc2013,,,,,92.3664,91.6667,92.0152,121.0,11.0,10.0,7.5613,132.0,131.0
20260623_190256,a47,PHASE_cinc2013,,,,,94.4444,95.7746,95.1049,136.0,6.0,8.0,8.5612,142.0,144.0
20260623_190256,a48,PHASE_cinc2013,,,,,94.7368,91.9708,93.3333,126.0,11.0,7.0,3.4703,137.0,133.0
20260623_190256,a49,PHASE_cinc2013,,,,,92.5676,93.8356,93.1973,137.0,9.0,11.0,3.6738,146.0,148.0
20260623_190256,a50,PHASE_cinc2013,,,,,97.8873,98.5816,98.2332,139.0,2.0,3.0,3.7734,141.0,142.0
20260623_190256,a51,PHASE_cinc2013,,,,,62.0438,64.8855,63.4328,85.0,46.0,52.0,17.3231,131.0,137.0
20260623_190256,a52,PHASE_cinc2013,,,,,52.6718,54.7619,53.6965,69.0,57.0,62.0,32.6713,126.0,131.0
20260623_190256,a53,PHASE_cinc2013,,,,,91.5033,97.9021,94.5946,140.0,3.0,13.0,10.1668,143.0,153.0
20260623_190256,a54,PHASE_cinc2013,,,,,24.3243,6.9767,10.8434,9.0,120.0,28.0,31.3138,129.0,37.0
20260623_190256,a55,PHASE_cinc2013,,,,,96.5035,96.5035,96.5035,138.0,5.0,5.0,7.4688,143.0,143.0
20260623_190256,a56,PHASE_cinc2013,,,,,20.3008,19.2857,19.7802,27.0,113.0,106.0,26.5484,140.0,133.0
20260623_190256,a57,PHASE_cinc2013,,,,,100.0,100.0,100.0,148.0,0.0,0.0,2.825,148.0,148.0
20260623_190256,a58,PHASE_cinc2013,,,,,90.5109,96.875,93.5849,124.0,4.0,13.0,8.1793,128.0,137.0
20260623_190256,a59,PHASE_cinc2013,,,,,100.0,100.0,100.0,153.0,0.0,0.0,4.0717,153.0,153.0
20260623_190256,a60,PHASE_cinc2013,,,,,34.4595,45.1327,39.0805,51.0,62.0,97.0,42.5387,113.0,148.0
20260623_190256,a61,PHASE_cinc2013,,,,,90.0,96.1832,92.9889,126.0,5.0,14.0,11.672,131.0,140.0
20260623_190256,a62,PHASE_cinc2013,,,,,32.6389,48.4536,39.0041,47.0,50.0,97.0,46.4953,97.0,144.0
20260623_190256,a63,PHASE_cinc2013,,,,,94.9275,94.2446,94.5848,131.0,8.0,7.0,5.2398,139.0,138.0
20260623_190256,a64,PHASE_cinc2013,,,,,96.3235,96.3235,96.3235,131.0,5.0,5.0,4.9348,136.0,136.0
20260623_190256,a65,PHASE_cinc2013,,,,,84.7222,91.7293,88.0866,122.0,11.0,22.0,13.7845,133.0,144.0
20260623_190256,a66,PHASE_cinc2013,,,,,93.0769,96.8,94.902,121.0,4.0,9.0,6.3128,125.0,130.0
20260623_190256,a67,PHASE_cinc2013,,,,,89.6104,100.0,94.5205,138.0,0.0,16.0,12.7791,138.0,154.0
20260623_190256,a68,PHASE_cinc2013,,,,,100.0,99.2857,99.6416,139.0,1.0,0.0,4.5729,140.0,139.0
20260623_190256,a69,PHASE_cinc2013,,,,,89.2617,100.0,94.3262,133.0,0.0,16.0,11.5254,133.0,149.0
20260623_190256,a70,PHASE_cinc2013,,,,,92.1986,96.2963,94.2029,130.0,5.0,11.0,7.8918,135.0,141.0
20260623_190256,a71,PHASE_cinc2013,,,,,24.8366,28.5714,26.5734,38.0,95.0,115.0,41.7826,133.0,153.0
20260623_190256,a72,PHASE_cinc2013,,,,,91.018,100.0,95.2978,152.0,0.0,15.0,11.2028,152.0,167.0
20260623_190256,a73,PHASE_cinc2013,,,,,32.3741,42.0561,36.5854,45.0,62.0,94.0,43.8922,107.0,139.0
20260623_190256,a74,PHASE_cinc2013,,,,,72.8571,76.1194,74.4526,102.0,32.0,38.0,16.5115,134.0,140.0
20260623_190256,a75,PHASE_cinc2013,,,,,95.5224,98.4615,96.9697,128.0,2.0,6.0,6.3476,130.0,134.0
