timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260625_120231,a23,PHASE_cinc2013,,,,,96.0317,99.1803,97.5806,121.0,1.0,5.0,3.8608,122.0,126.0
20260625_120231,a24,PHASE_cinc2013,,,,,98.374,100.0,99.1803,121.0,0.0,2.0,2.6372,121.0,123.0
20260625_120231,a25,PHASE_cinc2013,,,,,92.0,99.1379,95.4357,115.0,1.0,10.0,6.7331,116.0,125.0
20260625_120231,a26,PHASE_cinc2013,,,,,98.5507,97.8417,98.1949,136.0,3.0,2.0,2.1591,139.0,138.0
20260625_120231,a27,PHASE_cinc2013,,,,,79.2593,81.0606,80.1498,107.0,25.0,28.0,12.0381,132.0,135.0
20260625_120231,a28,PHASE_cinc2013,,,,,88.6228,99.3289,93.6709,148.0,1.0,19.0,14.4588,149.0,167.0
20260625_120231,a29,PHASE_cinc2013,,,,,73.2283,70.9924,72.093,93.0,38.0,34.0,16.2368,131.0,127.0
20260625_120231,a30,PHASE_cinc2013,,,,,75.7143,81.5385,78.5185,106.0,24.0,34.0,17.714,130.0,140.0
20260625_120231,a31,PHASE_cinc2013,,,,,91.2409,96.1538,93.633,125.0,5.0,12.0,9.0729,130.0,137.0
20260625_120231,a32,PHASE_cinc2013,,,,,100.0,100.0,100.0,152.0,0.0,0.0,4.224,152.0,152.0
20260625_120231,a33,PHASE_cinc2013,,,,,92.1429,90.8451,91.4894,129.0,13.0,11.0,7.8811,142.0,140.0
20260625_120231,a34,PHASE_cinc2013,,,,,76.3359,77.5194,76.9231,100.0,29.0,31.0,16.4923,129.0,131.0
20260625_120231,a35,PHASE_cinc2013,,,,,89.5706,98.6486,93.8907,146.0,2.0,17.0,14.8692,148.0,163.0
20260625_120231,a36,PHASE_cinc2013,,,,,88.6905,100.0,94.0063,149.0,0.0,19.0,15.3794,149.0,168.0
20260625_120231,a37,PHASE_cinc2013,,,,,56.338,74.0741,64.0,80.0,28.0,62.0,31.2258,108.0,142.0
20260625_120231,a38,PHASE_cinc2013,,,,,74.5223,79.0541,76.7213,117.0,31.0,40.0,22.5398,148.0,157.0
20260625_120231,a39,PHASE_cinc2013,,,,,54.8148,66.0714,59.919,74.0,38.0,61.0,27.8734,112.0,135.0
20260625_120231,a40,PHASE_cinc2013,,,,,91.2162,95.7447,93.4256,135.0,6.0,13.0,8.6823,141.0,148.0
20260625_120231,a41,PHASE_cinc2013,,,,,98.5294,99.2593,98.893,134.0,1.0,2.0,2.2651,135.0,136.0
20260625_120231,a42,PHASE_cinc2013,,,,,90.0662,97.1429,93.4708,136.0,4.0,15.0,12.1113,140.0,151.0
20260625_120231,a43,PHASE_cinc2013,,,,,100.0,100.0,100.0,158.0,0.0,0.0,3.8939,158.0,158.0
20260625_120231,a44,PHASE_cinc2013,,,,,92.0245,100.0,95.8466,150.0,0.0,13.0,10.4383,150.0,163.0
20260625_120231,a45,PHASE_cinc2013,,,,,92.8571,91.5493,92.1986,130.0,12.0,10.0,9.2348,142.0,140.0
20260625_120231,a46,PHASE_cinc2013,,,,,90.8397,90.1515,90.4943,119.0,13.0,12.0,7.7516,132.0,131.0
20260625_120231,a47,PHASE_cinc2013,,,,,94.4444,95.7746,95.1049,136.0,6.0,8.0,8.5612,142.0,144.0
20260625_120231,a48,PHASE_cinc2013,,,,,94.7368,91.9708,93.3333,126.0,11.0,7.0,3.4703,137.0,133.0
20260625_120231,a49,PHASE_cinc2013,,,,,92.5676,93.8356,93.1973,137.0,9.0,11.0,3.6738,146.0,148.0
20260625_120231,a50,PHASE_cinc2013,,,,,97.8873,98.5816,98.2332,139.0,2.0,3.0,3.7734,141.0,142.0
20260625_120231,a51,PHASE_cinc2013,,,,,62.0438,64.8855,63.4328,85.0,46.0,52.0,17.3231,131.0,137.0
20260625_120231,a52,PHASE_cinc2013,,,,,71.7557,68.6131,70.1493,94.0,43.0,37.0,23.6299,137.0,131.0
20260625_120231,a53,PHASE_cinc2013,,,,,91.5033,97.9021,94.5946,140.0,3.0,13.0,10.1668,143.0,153.0
20260625_120231,a54,PHASE_cinc2013,,,,,18.9189,5.1852,8.1395,7.0,128.0,30.0,37.7938,135.0,37.0
20260625_120231,a55,PHASE_cinc2013,,,,,96.5035,96.5035,96.5035,138.0,5.0,5.0,7.4688,143.0,143.0
20260625_120231,a56,PHASE_cinc2013,,,,,20.3008,19.2857,19.7802,27.0,113.0,106.0,26.5484,140.0,133.0
20260625_120231,a57,PHASE_cinc2013,,,,,100.0,100.0,100.0,148.0,0.0,0.0,2.825,148.0,148.0
20260625_120231,a58,PHASE_cinc2013,,,,,90.5109,96.875,93.5849,124.0,4.0,13.0,8.1793,128.0,137.0
20260625_120231,a59,PHASE_cinc2013,,,,,100.0,100.0,100.0,153.0,0.0,0.0,4.0717,153.0,153.0
20260625_120231,a60,PHASE_cinc2013,,,,,55.4054,58.5714,56.9444,82.0,58.0,66.0,22.3227,140.0,148.0
20260625_120231,a61,PHASE_cinc2013,,,,,90.7143,96.9466,93.7269,127.0,4.0,13.0,10.729,131.0,140.0
20260625_120231,a62,PHASE_cinc2013,,,,,38.8889,41.4815,40.1434,56.0,79.0,88.0,25.8857,135.0,144.0
20260625_120231,a63,PHASE_cinc2013,,,,,87.6812,93.7984,90.6367,121.0,8.0,17.0,9.2194,129.0,138.0
20260625_120231,a64,PHASE_cinc2013,,,,,96.3235,96.3235,96.3235,131.0,5.0,5.0,4.9348,136.0,136.0
20260625_120231,a65,PHASE_cinc2013,,,,,89.5833,96.9925,93.1408,129.0,4.0,15.0,11.2685,133.0,144.0
20260625_120231,a66,PHASE_cinc2013,,,,,93.0769,96.8,94.902,121.0,4.0,9.0,6.2425,125.0,130.0
20260625_120231,a67,PHASE_cinc2013,,,,,89.6104,100.0,94.5205,138.0,0.0,16.0,12.7791,138.0,154.0
20260625_120231,a68,PHASE_cinc2013,,,,,100.0,99.2857,99.6416,139.0,1.0,0.0,4.5729,140.0,139.0
20260625_120231,a69,PHASE_cinc2013,,,,,89.2617,100.0,94.3262,133.0,0.0,16.0,11.5254,133.0,149.0
20260625_120231,a70,PHASE_cinc2013,,,,,92.1986,98.4848,95.2381,130.0,2.0,11.0,8.0732,132.0,141.0
20260625_120231,a71,PHASE_cinc2013,,,,,22.8758,25.7353,24.2215,35.0,101.0,118.0,39.3084,136.0,153.0
20260625_120231,a72,PHASE_cinc2013,,,,,91.018,100.0,95.2978,152.0,0.0,15.0,11.2028,152.0,167.0
20260625_120231,a73,PHASE_cinc2013,,,,,25.8993,26.087,25.9928,36.0,102.0,103.0,22.6181,138.0,139.0
20260625_120231,a74,PHASE_cinc2013,,,,,72.8571,76.1194,74.4526,102.0,32.0,38.0,16.5115,134.0,140.0
20260625_120231,a75,PHASE_cinc2013,,,,,96.2687,95.5556,95.9108,129.0,6.0,5.0,4.3332,135.0,134.0
