timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260701_141524,a01,PHASE_cinc2013,,,,,96.5517,96.5517,96.5517,140.0,5.0,5.0,8.044,145.0,145.0
20260701_141524,a02,PHASE_cinc2013,,,,,21.25,26.9841,23.7762,34.0,92.0,126.0,34.8876,126.0,160.0
20260701_141524,a03,PHASE_cinc2013,,,,,98.4375,98.4375,98.4375,126.0,2.0,2.0,3.2679,128.0,128.0
20260701_141524,a04,PHASE_cinc2013,,,,,100.0,100.0,100.0,129.0,0.0,0.0,1.5667,129.0,129.0
20260701_141524,a05,PHASE_cinc2013,,,,,99.2248,99.2248,99.2248,128.0,1.0,1.0,2.2646,129.0,129.0
20260701_141524,a06,PHASE_cinc2013,,,,,56.25,68.1818,61.6438,90.0,42.0,70.0,29.6877,132.0,160.0
20260701_141524,a07,PHASE_cinc2013,,,,,53.0769,58.4746,55.6452,69.0,49.0,61.0,25.6467,118.0,130.0
20260701_141524,a08,PHASE_cinc2013,,,,,99.2187,99.2187,99.2187,127.0,1.0,1.0,1.55,128.0,128.0
20260701_141524,a09,PHASE_cinc2013,,,,,49.2308,53.3333,51.2,64.0,56.0,66.0,24.4462,120.0,130.0
20260701_141524,a10,PHASE_cinc2013,,,,,70.2857,82.0,75.6923,123.0,27.0,52.0,23.1368,150.0,175.0
20260701_141524,a11,PHASE_cinc2013,,,,,61.4286,67.7165,64.4195,86.0,41.0,54.0,20.3426,127.0,140.0
20260701_141524,a12,PHASE_cinc2013,,,,,99.2754,99.2754,99.2754,137.0,1.0,1.0,3.6411,138.0,138.0
20260701_141524,a13,PHASE_cinc2013,,,,,100.0,100.0,100.0,126.0,0.0,0.0,2.2619,126.0,126.0
20260701_141524,a14,PHASE_cinc2013,,,,,100.0,99.1935,99.5951,123.0,1.0,0.0,0.7457,124.0,123.0
20260701_141524,a15,PHASE_cinc2013,,,,,100.0,100.0,100.0,134.0,0.0,0.0,1.7181,134.0,134.0
20260701_141524,a16,PHASE_cinc2013,,,,,16.9231,24.4444,20.0,22.0,68.0,108.0,40.6266,90.0,130.0
20260701_141524,a17,PHASE_cinc2013,,,,,100.0,100.0,100.0,132.0,0.0,0.0,2.5384,132.0,132.0
20260701_141524,a18,PHASE_cinc2013,,,,,15.3333,20.7207,17.6245,23.0,88.0,127.0,39.6802,111.0,150.0
20260701_141524,a19,PHASE_cinc2013,,,,,100.0,100.0,100.0,127.0,0.0,0.0,1.8014,127.0,127.0
20260701_141524,a20,PHASE_cinc2013,,,,,100.0,99.2424,99.6198,131.0,1.0,0.0,0.6147,132.0,131.0
20260701_141524,a21,PHASE_cinc2013,,,,,77.2414,79.4326,78.3217,112.0,29.0,33.0,12.1596,141.0,145.0
20260701_141524,a22,PHASE_cinc2013,,,,,100.0,100.0,100.0,126.0,0.0,0.0,1.5708,126.0,126.0
20260701_141524,a23,PHASE_cinc2013,,,,,100.0,100.0,100.0,126.0,0.0,0.0,2.1179,126.0,126.0
20260701_141524,a24,PHASE_cinc2013,,,,,100.0,100.0,100.0,123.0,0.0,0.0,1.9037,123.0,123.0
20260701_141524,a25,PHASE_cinc2013,,,,,100.0,100.0,100.0,125.0,0.0,0.0,1.6062,125.0,125.0
20260701_141524,a26,PHASE_cinc2013,,,,,96.3768,96.3768,96.3768,133.0,5.0,5.0,2.6757,138.0,138.0
20260701_141524,a27,PHASE_cinc2013,,,,,91.1111,91.791,91.4498,123.0,11.0,12.0,7.243,134.0,135.0
20260701_141524,a28,PHASE_cinc2013,,,,,96.4072,96.988,96.6967,161.0,5.0,6.0,5.1726,166.0,167.0
20260701_141524,a29,PHASE_cinc2013,,,,,66.9291,65.3846,66.1479,85.0,45.0,42.0,18.3977,130.0,127.0
20260701_141524,a30,PHASE_cinc2013,,,,,95.0,95.6835,95.3405,133.0,6.0,7.0,6.8665,139.0,140.0
20260701_141524,a31,PHASE_cinc2013,,,,,99.2701,99.2701,99.2701,136.0,1.0,1.0,4.7311,137.0,137.0
20260701_141524,a32,PHASE_cinc2013,,,,,100.0,100.0,100.0,152.0,0.0,0.0,3.3659,152.0,152.0
20260701_141524,a33,PHASE_cinc2013,,,,,92.1429,90.8451,91.4894,129.0,13.0,11.0,7.8811,142.0,140.0
20260701_141524,a34,PHASE_cinc2013,,,,,74.8092,74.2424,74.5247,98.0,34.0,33.0,16.0398,132.0,131.0
20260701_141524,a35,PHASE_cinc2013,,,,,98.1595,96.9697,97.561,160.0,5.0,3.0,5.7618,165.0,163.0
20260701_141524,a36,PHASE_cinc2013,,,,,96.4286,97.5904,97.006,162.0,4.0,6.0,7.2468,166.0,168.0
20260701_141524,a37,PHASE_cinc2013,,,,,100.0,100.0,100.0,142.0,0.0,0.0,3.3927,142.0,142.0
20260701_141524,a38,PHASE_cinc2013,,,,,71.3376,80.0,75.4209,112.0,28.0,45.0,30.7566,140.0,157.0
20260701_141524,a39,PHASE_cinc2013,,,,,99.2593,99.2593,99.2593,134.0,1.0,1.0,2.723,135.0,135.0
20260701_141524,a40,PHASE_cinc2013,,,,,18.9189,21.2121,20.0,28.0,104.0,120.0,24.9773,132.0,148.0
20260701_141524,a41,PHASE_cinc2013,,,,,98.5294,99.2593,98.893,134.0,1.0,2.0,2.2651,135.0,136.0
20260701_141524,a42,PHASE_cinc2013,,,,,99.3377,99.3377,99.3377,150.0,1.0,1.0,5.7064,151.0,151.0
20260701_141524,a43,PHASE_cinc2013,,,,,100.0,100.0,100.0,158.0,0.0,0.0,3.0478,158.0,158.0
20260701_141524,a44,PHASE_cinc2013,,,,,100.0,100.0,100.0,163.0,0.0,0.0,1.2976,163.0,163.0
20260701_141524,a45,PHASE_cinc2013,,,,,24.2857,24.4604,24.3728,34.0,105.0,106.0,22.0136,139.0,140.0
20260701_141524,a46,PHASE_cinc2013,,,,,95.4198,96.1538,95.7854,125.0,5.0,6.0,5.2877,130.0,131.0
20260701_141524,a47,PHASE_cinc2013,,,,,95.1389,97.8571,96.4789,137.0,3.0,7.0,9.4566,140.0,144.0
20260701_141524,a48,PHASE_cinc2013,,,,,89.4737,88.806,89.1386,119.0,15.0,14.0,7.1367,134.0,133.0
20260701_141524,a49,PHASE_cinc2013,,,,,93.9189,95.8621,94.8805,139.0,6.0,9.0,7.1393,145.0,148.0
20260701_141524,a50,PHASE_cinc2013,,,,,99.2958,99.2958,99.2958,141.0,1.0,1.0,2.8888,142.0,142.0
20260701_141524,a51,PHASE_cinc2013,,,,,83.2117,87.0229,85.0746,114.0,17.0,23.0,13.2819,131.0,137.0
20260701_141524,a52,PHASE_cinc2013,,,,,64.8855,62.963,63.9098,85.0,50.0,46.0,26.5936,135.0,131.0
20260701_141524,a53,PHASE_cinc2013,,,,,99.3464,98.7013,99.0228,152.0,2.0,1.0,2.9999,154.0,153.0
20260701_141524,a54,PHASE_cinc2013,,,,,18.9189,5.1471,8.0925,7.0,129.0,30.0,37.5925,136.0,37.0
20260701_141524,a55,PHASE_cinc2013,,,,,88.1119,90.6475,89.3617,126.0,13.0,17.0,11.7179,139.0,143.0
20260701_141524,a56,PHASE_cinc2013,,,,,91.7293,91.7293,91.7293,122.0,11.0,11.0,7.9408,133.0,133.0
20260701_141524,a57,PHASE_cinc2013,,,,,100.0,100.0,100.0,148.0,0.0,0.0,3.0461,148.0,148.0
20260701_141524,a58,PHASE_cinc2013,,,,,100.0,100.0,100.0,137.0,0.0,0.0,4.4531,137.0,137.0
20260701_141524,a59,PHASE_cinc2013,,,,,100.0,100.0,100.0,153.0,0.0,0.0,4.1254,153.0,153.0
20260701_141524,a60,PHASE_cinc2013,,,,,31.7568,37.9032,34.5588,47.0,77.0,101.0,34.5513,124.0,148.0
20260701_141524,a61,PHASE_cinc2013,,,,,99.2857,99.2857,99.2857,139.0,1.0,1.0,4.336,140.0,140.0
20260701_141524,a62,PHASE_cinc2013,,,,,93.75,94.4056,94.0767,135.0,8.0,9.0,7.8232,143.0,144.0
20260701_141524,a63,PHASE_cinc2013,,,,,100.0,99.2806,99.639,138.0,1.0,0.0,4.0155,139.0,138.0
20260701_141524,a64,PHASE_cinc2013,,,,,99.2647,99.2647,99.2647,135.0,1.0,1.0,3.7825,136.0,136.0
20260701_141524,a65,PHASE_cinc2013,,,,,100.0,100.0,100.0,144.0,0.0,0.0,3.9052,144.0,144.0
20260701_141524,a66,PHASE_cinc2013,,,,,26.9231,25.3623,26.1194,35.0,103.0,95.0,22.6435,138.0,130.0
20260701_141524,a67,PHASE_cinc2013,,,,,98.7013,99.3464,99.0228,152.0,1.0,2.0,6.1269,153.0,154.0
20260701_141524,a68,PHASE_cinc2013,,,,,100.0,99.2857,99.6416,139.0,1.0,0.0,4.1634,140.0,139.0
20260701_141524,a69,PHASE_cinc2013,,,,,100.0,100.0,100.0,149.0,0.0,0.0,0.528,149.0,149.0
20260701_141524,a70,PHASE_cinc2013,,,,,99.2908,99.2908,99.2908,140.0,1.0,1.0,3.3016,141.0,141.0
20260701_141524,a71,PHASE_cinc2013,,,,,57.5163,62.4113,59.8639,88.0,53.0,65.0,35.2485,141.0,153.0
