timestamp,recording,method,SNR_dB,PRD_pct,RMSE,CC,Se,PPV,F1,TP,FP,FN,FHR_MAE_bpm,n_detected,n_reference
20260617_202953,r01,PHASE_adfecgdb,0.1596,98.1798,14.4442,0.302,91.9255,96.5742,94.1925,592.0,21.0,52.0,6.9408,613.0,644.0
20260617_202953,r04,PHASE_adfecgdb,-0.0057,100.0658,25.437,0.0028,87.8165,99.1071,93.1208,555.0,5.0,77.0,10.5706,560.0,632.0
20260617_202953,r07,PHASE_adfecgdb,0.0113,99.87,27.5418,0.054,92.0255,99.3115,95.5298,577.0,4.0,50.0,7.0414,581.0,627.0
20260617_202953,r08,PHASE_adfecgdb,0.0894,98.9763,24.3604,0.2735,96.3134,97.8159,97.0588,627.0,14.0,24.0,3.6713,641.0,651.0
20260617_202953,r10,PHASE_adfecgdb,0.0625,99.283,28.9797,0.2279,82.7316,91.8118,87.0355,527.0,47.0,110.0,15.8144,574.0,637.0
